,game_id,t1_name,t2_name,t1_rpi,t2_rpi,t1_pyth,t2_pyth,t1_seed,t2_seed,prob_lose,prob_win
1730,2016-1437-1153,Villanova,Cincinnati,0.653,0.581,0.935227,0.841509,2.0,9.0,0.392661622922,0.607338377078
1731,2016-1274-1153,Miami FL,Cincinnati,0.636,0.581,0.897133,0.841509,3.0,9.0,0.437950845487,0.562049154513
1732,2016-1143-1153,California,Cincinnati,0.616,0.581,0.876402,0.841509,4.0,9.0,0.467740965322,0.532259034678
1733,2016-1268-1153,Maryland,Cincinnati,0.618,0.581,0.872585,0.841509,5.0,9.0,0.470795324459,0.529204675541
1734,2016-1112-1153,Arizona,Cincinnati,0.6,0.581,0.89262,0.841509,6.0,9.0,0.458029175251,0.541970824749
1735,2016-1234-1153,Iowa,Cincinnati,0.594,0.581,0.883287,0.841509,7.0,9.0,0.470195767957,0.529804232043
1736,2016-1160-1153,Colorado,Cincinnati,0.588,0.581,0.778651,0.841509,8.0,9.0,0.579954760557,0.420045239443
1737,2016-1163-1153,Connecticut,Cincinnati,0.586,0.581,0.867767,0.841509,9.0,9.0,0.489640149525,0.510359850475
1738,2016-1396-1153,Temple,Cincinnati,0.572,0.581,0.703206,0.841509,10.0,9.0,0.659605812694,0.340394187306
1739,2016-1435-1153,Vanderbilt,Cincinnati,0.571,0.581,0.8642,0.841509,11.0,9.0,0.499836196492,0.500163803508
1740,2016-1455-1153,Wichita St.,Cincinnati,0.581,0.581,0.900386,0.841509,11.0,9.0,0.458279410273,0.541720589727
1741,2016-1355-1153,South Dakota St.,Cincinnati,0.594,0.581,0.720451,0.841509,12.0,9.0,0.634638867701,0.365361132299
1742,2016-1218-1153,Hawaii,Cincinnati,0.556,0.581,0.76316,0.841509,13.0,9.0,0.60876148191,0.39123851809
1743,2016-1138-1153,Buffalo,Cincinnati,0.549,0.581,0.573537,0.841509,14.0,9.0,0.774915212479,0.225084787521
1744,2016-1421-1153,UNC Asheville,Cincinnati,0.521,0.581,0.619767,0.841509,15.0,9.0,0.749192199211,0.250807800789
1745,2016-1122-1153,Austin Peay,Cincinnati,0.488,0.581,0.381941,0.841509,16.0,9.0,0.894019098592,0.105980901408
1746,2016-1438-1153,Virginia,Cincinnati,0.657,0.581,0.948196,0.841509,1.0,9.0,0.378345636825,0.621654363175
1747,2016-1277-1153,Michigan St.,Cincinnati,0.626,0.581,0.945053,0.841509,2.0,9.0,0.394194176322,0.605805823678
1748,2016-1428-1153,Utah,Cincinnati,0.637,0.581,0.854613,0.841509,3.0,9.0,0.481041408052,0.518958591948
1749,2016-1235-1153,Iowa St.,Cincinnati,0.606,0.581,0.89189,0.841509,4.0,9.0,0.456187455149,0.543812544851
1750,2016-1345-1153,Purdue,Cincinnati,0.619,0.581,0.907877,0.841509,5.0,9.0,0.434323405419,0.565676594581
1751,2016-1371-1153,Seton Hall,Cincinnati,0.609,0.581,0.867459,0.841509,6.0,9.0,0.479969613824,0.520030386176
1752,2016-1173-1153,Dayton,Cincinnati,0.606,0.581,0.780804,0.841509,7.0,9.0,0.570137664502,0.429862335498
1753,2016-1403-1153,Texas Tech,Cincinnati,0.588,0.581,0.809433,0.841509,8.0,9.0,0.548755609898,0.451244390102
1754,2016-1139-1153,Butler,Cincinnati,0.575,0.581,0.813032,0.841509,9.0,9.0,0.550676558392,0.449323441608
1755,2016-1393-1153,Syracuse,Cincinnati,0.562,0.581,0.811213,0.841509,10.0,9.0,0.558113369795,0.441886630205
1756,2016-1211-1153,Gonzaga,Cincinnati,0.583,0.581,0.860671,0.841509,11.0,9.0,0.498258567943,0.501741432057
1757,2016-1114-1153,Arkansas Little Rock,Cincinnati,0.582,0.581,0.797767,0.841509,12.0,9.0,0.563206586536,0.436793413464
1758,2016-1233-1153,Iona,Cincinnati,0.556,0.581,0.731267,0.841509,13.0,9.0,0.639601376782,0.360398623218
1759,2016-1201-1153,Fresno St.,Cincinnati,0.569,0.581,0.658941,0.841509,14.0,9.0,0.700420476371,0.299579523629
1760,2016-1292-1153,Middle Tennessee,Cincinnati,0.559,0.581,0.592694,0.841509,15.0,9.0,0.757658929425,0.242341070575
1761,2016-1214-1153,Hampton,Cincinnati,0.507,0.581,0.366888,0.841509,16.0,9.0,0.896739593261,0.103260406739
1762,2016-1332-1153,Oregon,Cincinnati,0.662,0.581,0.912273,0.841509,1.0,9.0,0.411655799129,0.588344200871
1763,2016-1328-1153,Oklahoma,Cincinnati,0.642,0.581,0.919847,0.841509,2.0,9.0,0.412513065714,0.587486934286
1764,2016-1401-1153,Texas A&M,Cincinnati,0.614,0.581,0.892308,0.841509,3.0,9.0,0.452311913946,0.547688086054
1765,2016-1181-1153,Duke,Cincinnati,0.608,0.581,0.875195,0.841509,4.0,9.0,0.472445770453,0.527554229547
1766,2016-1124-1153,Baylor,Cincinnati,0.601,0.581,0.870536,0.841509,5.0,9.0,0.480274109373,0.519725890627
1767,2016-1400-1153,Texas,Cincinnati,0.598,0.581,0.848714,0.841509,6.0,9.0,0.504066009568,0.495933990432
1768,2016-1333-1153,Oregon St.,Cincinnati,0.589,0.581,0.768887,0.841509,7.0,9.0,0.589310392748,0.410689607252
1769,2016-1386-1153,Saint Joseph's,Cincinnati,0.605,0.581,0.816152,0.841509,8.0,9.0,0.534539391746,0.465460608254
1770,2016-1314-1433,North Carolina,VCU,0.645,0.59,0.9407,0.826093,1.0,10.0,0.378667744663,0.621332255337
1771,2016-1462-1433,Xavier,VCU,0.639,0.59,0.894669,0.826093,2.0,10.0,0.426793666227,0.573206333773
1772,2016-1452-1433,West Virginia,VCU,0.631,0.59,0.923627,0.826093,3.0,10.0,0.401202491014,0.598797508986
1773,2016-1246-1433,Kentucky,VCU,0.626,0.59,0.919899,0.826093,4.0,10.0,0.406997927628,0.593002072372
1774,2016-1231-1433,Indiana,VCU,0.602,0.59,0.895934,0.826093,5.0,10.0,0.441313923247,0.558686076753
1775,2016-1323-1433,Notre Dame,VCU,0.589,0.59,0.8132,0.826093,6.0,10.0,0.531947079354,0.468052920646
1776,2016-1458-1433,Wisconsin,VCU,0.584,0.59,0.839077,0.826093,7.0,10.0,0.507484538515,0.492515461485
1777,2016-1425-1433,USC,VCU,0.579,0.59,0.794437,0.826093,8.0,10.0,0.555452713899,0.444547286101
1778,2016-1344-1433,Providence,VCU,0.586,0.59,0.799206,0.826093,9.0,10.0,0.547577929028,0.452422070972
1779,2016-1338-1433,Pittsburgh,VCU,0.578,0.59,0.802472,0.826093,10.0,10.0,0.547687050371,0.452312949629
1780,2016-1276-1433,Michigan,VCU,0.574,0.59,0.777853,0.826093,11.0,10.0,0.574396568074,0.425603431926
1781,2016-1409-1433,Tulsa,VCU,0.571,0.59,0.770262,0.826093,11.0,10.0,0.583299484837,0.416700515163
1782,2016-1151-1433,Chattanooga,VCU,0.579,0.59,0.656214,0.826093,12.0,10.0,0.688422027388,0.311577972612
1783,2016-1392-1433,Stony Brook,VCU,0.572,0.59,0.698047,0.826093,13.0,10.0,0.653034746841,0.346965253159
1784,2016-1372-1433,Stephen F. Austin,VCU,0.571,0.59,0.834675,0.826093,14.0,10.0,0.517666812938,0.482333187062
1785,2016-1451-1433,Weber St.,VCU,0.538,0.59,0.571126,0.826093,15.0,10.0,0.771171285665,0.228828714335
1786,2016-1192-1433,Fairleigh Dickinson,VCU,0.48,0.59,0.290502,0.826093,16.0,10.0,0.922231512184,0.0777684878163
1787,2016-1195-1433,Florida Gulf Coast,VCU,0.475,0.59,0.469004,0.826093,16.0,10.0,0.851399395825,0.148600604175
1788,2016-1242-1433,Kansas,VCU,0.677,0.59,0.950266,0.826093,1.0,10.0,0.356567436471,0.643432563529
1789,2016-1437-1433,Villanova,VCU,0.653,0.59,0.935227,0.826093,2.0,10.0,0.380707642539,0.619292357461
1790,2016-1274-1433,Miami FL,VCU,0.636,0.59,0.897133,0.826093,3.0,10.0,0.425584252493,0.574415747507
1791,2016-1143-1433,California,VCU,0.616,0.59,0.876402,0.826093,4.0,10.0,0.455214477324,0.544785522676
1792,2016-1268-1433,Maryland,VCU,0.618,0.59,0.872585,0.826093,5.0,10.0,0.458257463805,0.541742536195
1793,2016-1112-1433,Arizona,VCU,0.6,0.59,0.89262,0.826093,6.0,10.0,0.445545060257,0.554454939743
1794,2016-1234-1433,Iowa,VCU,0.594,0.59,0.883287,0.826093,7.0,10.0,0.457660065916,0.542339934084
1795,2016-1160-1433,Colorado,VCU,0.588,0.59,0.778651,0.826093,8.0,10.0,0.567627968435,0.432372031565
1796,2016-1163-1433,Connecticut,VCU,0.586,0.59,0.867767,0.826093,9.0,10.0,0.477052831684,0.522947168316
1797,2016-1396-1433,Temple,VCU,0.572,0.59,0.703206,0.826093,10.0,10.0,0.648198576673,0.351801423327
1798,2016-1435-1433,Vanderbilt,VCU,0.571,0.59,0.8642,0.826093,11.0,10.0,0.487237003126,0.512762996874
1799,2016-1455-1433,Wichita St.,VCU,0.581,0.59,0.900386,0.826093,11.0,10.0,0.44579408494,0.55420591506
1800,2016-1355-1433,South Dakota St.,VCU,0.594,0.59,0.720451,0.826093,12.0,10.0,0.622873316186,0.377126683814
1801,2016-1218-1433,Hawaii,VCU,0.556,0.59,0.76316,0.826093,13.0,10.0,0.596692179474,0.403307820526
1802,2016-1138-1433,Buffalo,VCU,0.549,0.59,0.573537,0.826093,14.0,10.0,0.766001350641,0.233998649359
1803,2016-1421-1433,UNC Asheville,VCU,0.521,0.59,0.619767,0.826093,15.0,10.0,0.739601962779,0.260398037221
1804,2016-1122-1433,Austin Peay,VCU,0.488,0.59,0.381941,0.826093,16.0,10.0,0.889147275271,0.110852724729
1805,2016-1438-1433,Virginia,VCU,0.657,0.59,0.948196,0.826093,1.0,10.0,0.366564436695,0.633435563305
1806,2016-1277-1433,Michigan St.,VCU,0.626,0.59,0.945053,0.826093,2.0,10.0,0.382222902382,0.617777097618
1807,2016-1428-1433,Utah,VCU,0.637,0.59,0.854613,0.826093,3.0,10.0,0.468472232842,0.531527767158
1808,2016-1235-1433,Iowa St.,VCU,0.606,0.59,0.89189,0.826093,4.0,10.0,0.443712441006,0.556287558994
1809,2016-1345-1433,Purdue,VCU,0.619,0.59,0.907877,0.826093,5.0,10.0,0.421982338608,0.578017661392
1810,2016-1371-1433,Seton Hall,VCU,0.609,0.59,0.867459,0.826093,6.0,10.0,0.46740322074,0.53259677926
1811,2016-1173-1433,Dayton,VCU,0.606,0.59,0.780804,0.826093,7.0,10.0,0.557742470485,0.442257529515
1812,2016-1403-1433,Texas Tech,VCU,0.588,0.59,0.809433,0.826093,8.0,10.0,0.536245371339,0.463754628661
1813,2016-1139-1433,Butler,VCU,0.575,0.59,0.813032,0.826093,9.0,10.0,0.538174756329,0.461825243671
1814,2016-1393-1433,Syracuse,VCU,0.562,0.59,0.811213,0.826093,10.0,10.0,0.545647761989,0.454352238011
1815,2016-1211-1433,Gonzaga,VCU,0.583,0.59,0.860671,0.826093,11.0,10.0,0.485660527696,0.514339472304
1816,2016-1114-1433,Arkansas Little Rock,VCU,0.582,0.59,0.797767,0.826093,12.0,10.0,0.550769009171,0.449230990829
1817,2016-1233-1433,Iona,VCU,0.556,0.59,0.731267,0.826093,13.0,10.0,0.627901934391,0.372098065609
1818,2016-1201-1433,Fresno St.,VCU,0.569,0.59,0.658941,0.826093,14.0,10.0,0.689737647382,0.310262352618
1819,2016-1292-1433,Middle Tennessee,VCU,0.559,0.59,0.592694,0.826093,15.0,10.0,0.748283665423,0.251716334577
1820,2016-1214-1433,Hampton,VCU,0.507,0.59,0.366888,0.826093,16.0,10.0,0.891977717549,0.108022282451
1821,2016-1332-1433,Oregon,VCU,0.662,0.59,0.912273,0.826093,1.0,10.0,0.399503939006,0.600496060994
1822,2016-1328-1433,Oklahoma,VCU,0.642,0.59,0.919847,0.826093,2.0,10.0,0.400353119657,0.599646880343
1823,2016-1401-1433,Texas A&M,VCU,0.614,0.59,0.892308,0.826093,3.0,10.0,0.439857159261,0.560142840739
1824,2016-1181-1433,Duke,VCU,0.608,0.59,0.875195,0.826093,4.0,10.0,0.459902153836,0.540097846164
1825,2016-1124-1433,Baylor,VCU,0.601,0.59,0.870536,0.826093,5.0,10.0,0.467706914157,0.532293085843
1826,2016-1400-1433,Texas,VCU,0.598,0.59,0.848714,0.826093,6.0,10.0,0.49146496188,0.50853503812
1827,2016-1333-1433,Oregon St.,VCU,0.589,0.59,0.768887,0.826093,7.0,10.0,0.577057931251,0.422942068749
1828,2016-1386-1433,Saint Joseph's,VCU,0.605,0.59,0.816152,0.826093,8.0,10.0,0.52197835048,0.47802164952
1829,2016-1153-1433,Cincinnati,VCU,0.581,0.59,0.841509,0.826093,9.0,10.0,0.506281401336,0.493718598664
1830,2016-1314-1320,North Carolina,Northern Iowa,0.645,0.565,0.9407,0.723663,1.0,11.0,0.271273279655,0.728726720345
1831,2016-1462-1320,Xavier,Northern Iowa,0.639,0.565,0.894669,0.723663,2.0,11.0,0.31261754023,0.68738245977
1832,2016-1452-1320,West Virginia,Northern Iowa,0.631,0.565,0.923627,0.723663,3.0,11.0,0.29040405274,0.70959594726
1833,2016-1246-1320,Kentucky,Northern Iowa,0.626,0.565,0.919899,0.723663,4.0,11.0,0.295388519637,0.704611480363
1834,2016-1231-1320,Indiana,Northern Iowa,0.602,0.565,0.895934,0.723663,5.0,11.0,0.325458877784,0.674541122216
1835,2016-1323-1320,Notre Dame,Northern Iowa,0.589,0.565,0.8132,0.723663,6.0,11.0,0.409749116372,0.590250883628
1836,2016-1458-1320,Wisconsin,Northern Iowa,0.584,0.565,0.839077,0.723663,7.0,11.0,0.386268488028,0.613731511972
1837,2016-1425-1320,USC,Northern Iowa,0.579,0.565,0.794437,0.723663,8.0,11.0,0.432848617892,0.567151382108
1838,2016-1344-1320,Providence,Northern Iowa,0.586,0.565,0.799206,0.723663,9.0,11.0,0.425050067474,0.574949932526
1839,2016-1338-1320,Pittsburgh,Northern Iowa,0.578,0.565,0.802472,0.723663,10.0,11.0,0.425157717351,0.574842282649
1840,2016-1276-1320,Michigan,Northern Iowa,0.574,0.565,0.777853,0.723663,11.0,11.0,0.451861267902,0.548138732098
1841,2016-1409-1320,Tulsa,Northern Iowa,0.571,0.565,0.770262,0.723663,11.0,11.0,0.460921792248,0.539078207752
1842,2016-1151-1320,Chattanooga,Northern Iowa,0.579,0.565,0.656214,0.723663,12.0,11.0,0.574390492313,0.425609507687
1843,2016-1392-1320,Stony Brook,Northern Iowa,0.572,0.565,0.698047,0.723663,13.0,11.0,0.534803737023,0.465196262977
1844,2016-1372-1320,Stephen F. Austin,Northern Iowa,0.571,0.565,0.834675,0.723663,14.0,11.0,0.395974028608,0.604025971392
1845,2016-1451-1320,Weber St.,Northern Iowa,0.538,0.565,0.571126,0.723663,15.0,11.0,0.673041007947,0.326958992053
1846,2016-1192-1320,Fairleigh Dickinson,Northern Iowa,0.48,0.565,0.290502,0.723663,16.0,11.0,0.878691259814,0.121308740186
1847,2016-1195-1320,Florida Gulf Coast,Northern Iowa,0.475,0.565,0.469004,0.723663,16.0,11.0,0.777758924506,0.222241075494
1848,2016-1242-1320,Kansas,Northern Iowa,0.677,0.565,0.950266,0.723663,1.0,11.0,0.252889758967,0.747110241033
1849,2016-1437-1320,Villanova,Northern Iowa,0.653,0.565,0.935227,0.723663,2.0,11.0,0.272988826163,0.727011173837
1850,2016-1274-1320,Miami FL,Northern Iowa,0.636,0.565,0.897133,0.723663,3.0,11.0,0.311555813695,0.688444186305
1851,2016-1143-1320,California,Northern Iowa,0.616,0.565,0.876402,0.723663,4.0,11.0,0.337917419437,0.662082580563
1852,2016-1268-1320,Maryland,Northern Iowa,0.618,0.565,0.872585,0.723663,5.0,11.0,0.340666621512,0.659333378488
1853,2016-1112-1320,Arizona,Northern Iowa,0.6,0.565,0.89262,0.723663,6.0,11.0,0.329233821504,0.670766178496
1854,2016-1234-1320,Iowa,Northern Iowa,0.594,0.565,0.883287,0.723663,7.0,11.0,0.340126274229,0.659873725771
1855,2016-1160-1320,Colorado,Northern Iowa,0.588,0.565,0.778651,0.723663,8.0,11.0,0.44502677106,0.55497322894
1856,2016-1163-1320,Connecticut,Northern Iowa,0.586,0.565,0.867767,0.723663,9.0,11.0,0.357824622975,0.642175377025
1857,2016-1396-1320,Temple,Northern Iowa,0.572,0.565,0.703206,0.723663,10.0,11.0,0.529506915133,0.470493084867
1858,2016-1435-1320,Vanderbilt,Northern Iowa,0.571,0.565,0.8642,0.723663,11.0,11.0,0.367250987812,0.632749012188
1859,2016-1455-1320,Wichita St.,Northern Iowa,0.581,0.565,0.900386,0.723663,11.0,11.0,0.329456465521,0.670543534479
1860,2016-1355-1320,South Dakota St.,Northern Iowa,0.594,0.565,0.720451,0.723663,12.0,11.0,0.50219917017,0.49780082983
1861,2016-1218-1320,Hawaii,Northern Iowa,0.556,0.565,0.76316,0.723663,13.0,11.0,0.474705616577,0.525294383423
1862,2016-1138-1320,Buffalo,Northern Iowa,0.549,0.565,0.573537,0.723663,14.0,11.0,0.666612476795,0.333387523205
1863,2016-1421-1320,UNC Asheville,Northern Iowa,0.521,0.565,0.619767,0.723663,15.0,11.0,0.634352613185,0.365647386815
1864,2016-1122-1320,Austin Peay,Northern Iowa,0.488,0.565,0.381941,0.723663,16.0,11.0,0.830488754155,0.169511245845
1865,2016-1438-1320,Virginia,Northern Iowa,0.657,0.565,0.948196,0.723663,1.0,11.0,0.261159793896,0.738840206104
1866,2016-1277-1320,Michigan St.,Northern Iowa,0.626,0.565,0.945053,0.723663,2.0,11.0,0.274265225351,0.725734774649
1867,2016-1428-1320,Utah,Northern Iowa,0.637,0.565,0.854613,0.723663,3.0,11.0,0.349953442902,0.650046557098
1868,2016-1235-1320,Iowa St.,Northern Iowa,0.606,0.565,0.89189,0.723663,4.0,11.0,0.327596947002,0.672403052998
1869,2016-1345-1320,Purdue,Northern Iowa,0.619,0.565,0.907877,0.723663,5.0,11.0,0.308400830942,0.691599169058
1870,2016-1371-1320,Seton Hall,Northern Iowa,0.609,0.565,0.867459,0.723663,6.0,11.0,0.348977315233,0.651022684767
1871,2016-1173-1320,Dayton,Northern Iowa,0.606,0.565,0.780804,0.723663,7.0,11.0,0.435127665139,0.564872334861
1872,2016-1403-1320,Texas Tech,Northern Iowa,0.588,0.565,0.809433,0.723663,8.0,11.0,0.413933238428,0.586066761572
1873,2016-1139-1320,Butler,Northern Iowa,0.575,0.565,0.813032,0.723663,9.0,11.0,0.415817133834,0.584182866166
1874,2016-1393-1320,Syracuse,Northern Iowa,0.562,0.565,0.811213,0.723663,10.0,11.0,0.423147846806,0.576852153194
1875,2016-1211-1320,Gonzaga,Northern Iowa,0.583,0.565,0.860671,0.723663,11.0,11.0,0.365785790785,0.634214209215
1876,2016-1114-1320,Arkansas Little Rock,Northern Iowa,0.582,0.565,0.797767,0.723663,12.0,11.0,0.428202923126,0.571797076874
1877,2016-1233-1320,Iona,Northern Iowa,0.556,0.565,0.731267,0.723663,13.0,11.0,0.507564749858,0.492435250142
1878,2016-1201-1320,Fresno St.,Northern Iowa,0.569,0.565,0.658941,0.723663,14.0,11.0,0.575890976356,0.424109023644
1879,2016-1292-1320,Middle Tennessee,Northern Iowa,0.559,0.565,0.592694,0.723663,15.0,11.0,0.644858380008,0.355141619992
1880,2016-1214-1320,Hampton,Northern Iowa,0.507,0.565,0.366888,0.723663,16.0,11.0,0.834538228729,0.165461771271
1881,2016-1332-1320,Oregon,Northern Iowa,0.662,0.565,0.912273,0.723663,1.0,11.0,0.288948228451,0.711051771549
1882,2016-1328-1320,Oklahoma,Northern Iowa,0.642,0.565,0.919847,0.723663,2.0,11.0,0.289675773867,0.710324226133
1883,2016-1401-1320,Texas A&M,Northern Iowa,0.614,0.565,0.892308,0.723663,3.0,11.0,0.324162650709,0.675837349291
1884,2016-1181-1320,Duke,Northern Iowa,0.608,0.565,0.875195,0.723663,4.0,11.0,0.342155827189,0.657844172811
1885,2016-1124-1320,Baylor,Northern Iowa,0.601,0.565,0.870536,0.723663,5.0,11.0,0.349254520329,0.650745479671
1886,2016-1400-1320,Texas,Northern Iowa,0.598,0.565,0.848714,0.723663,6.0,11.0,0.371191484658,0.628808515342
1887,2016-1333-1320,Oregon St.,Northern Iowa,0.589,0.565,0.768887,0.723663,7.0,11.0,0.454561260161,0.545438739839
1888,2016-1386-1320,Saint Joseph's,Northern Iowa,0.605,0.565,0.816152,0.723663,8.0,11.0,0.40011279187,0.59988720813
1889,2016-1153-1320,Cincinnati,Northern Iowa,0.581,0.565,0.841509,0.723663,9.0,11.0,0.385128010234,0.614871989766
1890,2016-1433-1320,VCU,Northern Iowa,0.59,0.565,0.826093,0.723663,10.0,11.0,0.396537945646,0.603462054354
1891,2016-1314-1463,North Carolina,Yale,0.645,0.583,0.9407,0.813388,1.0,12.0,0.362710571764,0.637289428236
1892,2016-1462-1463,Xavier,Yale,0.639,0.583,0.894669,0.813388,2.0,12.0,0.410147181044,0.589852818956
1893,2016-1452-1463,West Virginia,Yale,0.631,0.583,0.923627,0.813388,3.0,12.0,0.384883939343,0.615116060657
1894,2016-1246-1463,Kentucky,Yale,0.626,0.583,0.919899,0.813388,4.0,12.0,0.390597415365,0.609402584635
1895,2016-1231-1463,Indiana,Yale,0.602,0.583,0.895934,0.813388,5.0,12.0,0.424520532785,0.575479467215
1896,2016-1323-1463,Notre Dame,Yale,0.589,0.583,0.8132,0.813388,6.0,12.0,0.514883285711,0.485116714289
1897,2016-1458-1463,Wisconsin,Yale,0.584,0.583,0.839077,0.813388,7.0,12.0,0.4903833071,0.5096166929
1898,2016-1425-1463,USC,Yale,0.579,0.583,0.794437,0.813388,8.0,12.0,0.538502411417,0.461497588583
1899,2016-1344-1463,Providence,Yale,0.586,0.583,0.799206,0.813388,9.0,12.0,0.530581119328,0.469418880672
1900,2016-1338-1463,Pittsburgh,Yale,0.578,0.583,0.802472,0.813388,10.0,12.0,0.530690826641,0.469309173359
1901,2016-1276-1463,Michigan,Yale,0.574,0.583,0.777853,0.813388,11.0,12.0,0.557593271871,0.442406728129
1902,2016-1409-1463,Tulsa,Yale,0.571,0.583,0.770262,0.813388,11.0,12.0,0.566582459539,0.433417540461
1903,2016-1151-1463,Chattanooga,Yale,0.579,0.583,0.656214,0.813388,12.0,12.0,0.67356211543,0.32643788457
1904,2016-1392-1463,Stony Brook,Yale,0.572,0.583,0.698047,0.813388,13.0,12.0,0.637376122286,0.362623877714
1905,2016-1372-1463,Stephen F. Austin,Yale,0.571,0.583,0.834675,0.813388,14.0,12.0,0.500571193741,0.499428806259
1906,2016-1451-1463,Weber St.,Yale,0.538,0.583,0.571126,0.813388,15.0,12.0,0.758875594574,0.241124405426
1907,2016-1192-1463,Fairleigh Dickinson,Yale,0.48,0.583,0.290502,0.813388,16.0,12.0,0.917181056467,0.0828189435332
1908,2016-1195-1463,Florida Gulf Coast,Yale,0.475,0.583,0.469004,0.813388,16.0,12.0,0.842534369326,0.157465630674
1909,2016-1242-1463,Kansas,Yale,0.677,0.583,0.950266,0.813388,1.0,12.0,0.341030407439,0.658969592561
1910,2016-1437-1463,Villanova,Yale,0.653,0.583,0.935227,0.813388,2.0,12.0,0.364714966392,0.635285033608
1911,2016-1274-1463,Miami FL,Yale,0.636,0.583,0.897133,0.813388,3.0,12.0,0.408951284525,0.591048715475
1912,2016-1143-1463,California,Yale,0.616,0.583,0.876402,0.813388,4.0,12.0,0.438307112907,0.561692887093
1913,2016-1268-1463,Maryland,Yale,0.618,0.583,0.872585,0.813388,5.0,12.0,0.441328636224,0.558671363776
1914,2016-1112-1463,Arizona,Yale,0.6,0.583,0.89262,0.813388,6.0,12.0,0.428714213109,0.571285786891
1915,2016-1234-1463,Iowa,Yale,0.594,0.583,0.883287,0.813388,7.0,12.0,0.440735353056,0.559264646944
1916,2016-1160-1463,Colorado,Yale,0.588,0.583,0.778651,0.813388,8.0,12.0,0.550766441487,0.449233558513
1917,2016-1163-1463,Connecticut,Yale,0.586,0.583,0.867767,0.813388,9.0,12.0,0.460019262074,0.539980737926
1918,2016-1396-1463,Temple,Yale,0.572,0.583,0.703206,0.813388,10.0,12.0,0.632444539126,0.367555460874
1919,2016-1435-1463,Vanderbilt,Yale,0.571,0.583,0.8642,0.813388,11.0,12.0,0.470166732334,0.529833267666
1920,2016-1455-1463,Wichita St.,Yale,0.581,0.583,0.900386,0.813388,11.0,12.0,0.428961108611,0.571038891389
1921,2016-1355-1463,South Dakota St.,Yale,0.594,0.583,0.720451,0.813388,12.0,12.0,0.606673353312,0.393326646688
1922,2016-1218-1463,Hawaii,Yale,0.556,0.583,0.76316,0.813388,13.0,12.0,0.580125686679,0.419874313321
1923,2016-1138-1463,Buffalo,Yale,0.549,0.583,0.573537,0.813388,14.0,12.0,0.753516652616,0.246483347384
1924,2016-1421-1463,UNC Asheville,Yale,0.521,0.583,0.619767,0.813388,15.0,12.0,0.726212193913,0.273787806087
1925,2016-1122-1463,Austin Peay,Yale,0.488,0.583,0.381941,0.813388,16.0,12.0,0.882222647838,0.117777352162
1926,2016-1438-1463,Virginia,Yale,0.657,0.583,0.948196,0.813388,1.0,12.0,0.350829313303,0.649170686697
1927,2016-1277-1463,Michigan St.,Yale,0.626,0.583,0.945053,0.813388,2.0,12.0,0.366204213097,0.633795786903
1928,2016-1428-1463,Utah,Yale,0.637,0.583,0.854613,0.813388,3.0,12.0,0.451480533169,0.548519466831
1929,2016-1235-1463,Iowa St.,Yale,0.606,0.583,0.89189,0.813388,4.0,12.0,0.426897520568,0.573102479432
1930,2016-1345-1463,Purdue,Yale,0.619,0.583,0.907877,0.813388,5.0,12.0,0.405390793685,0.594609206315
1931,2016-1371-1463,Seton Hall,Yale,0.609,0.583,0.867459,0.813388,6.0,12.0,0.450417437853,0.549582562147
1932,2016-1173-1463,Dayton,Yale,0.606,0.583,0.780804,0.813388,7.0,12.0,0.540807298306,0.459192701694
1933,2016-1403-1463,Texas Tech,Yale,0.588,0.583,0.809433,0.813388,8.0,12.0,0.519196643783,0.480803356217
1934,2016-1139-1463,Butler,Yale,0.575,0.583,0.813032,0.813388,9.0,12.0,0.521133618251,0.478866381749
1935,2016-1393-1463,Syracuse,Yale,0.562,0.583,0.811213,0.813388,10.0,12.0,0.528640858955,0.471359141045
1936,2016-1211-1463,Gonzaga,Yale,0.583,0.583,0.860671,0.813388,11.0,12.0,0.468595014398,0.531404985602
1937,2016-1114-1463,Arkansas Little Rock,Yale,0.582,0.583,0.797767,0.813388,12.0,12.0,0.53379001377,0.46620998623
1938,2016-1233-1463,Iona,Yale,0.556,0.583,0.731267,0.813388,13.0,12.0,0.611783349813,0.388216650187
1939,2016-1201-1463,Fresno St.,Yale,0.569,0.583,0.658941,0.813388,14.0,12.0,0.674910850815,0.325089149185
1940,2016-1292-1463,Middle Tennessee,Yale,0.559,0.583,0.592694,0.813388,15.0,12.0,0.735180470611,0.264819529389
1941,2016-1214-1463,Hampton,Yale,0.507,0.583,0.366888,0.813388,16.0,12.0,0.885207072268,0.114792927732
1942,2016-1332-1463,Oregon,Yale,0.662,0.583,0.912273,0.813388,1.0,12.0,0.383210261008,0.616789738992
1943,2016-1328-1463,Oklahoma,Yale,0.642,0.583,0.919847,0.813388,2.0,12.0,0.384046957946,0.615953042054
1944,2016-1401-1463,Texas A&M,Yale,0.614,0.583,0.892308,0.813388,3.0,12.0,0.423077224308,0.576922775692
1945,2016-1181-1463,Duke,Yale,0.608,0.583,0.875195,0.813388,4.0,12.0,0.442962247812,0.557037752188
1946,2016-1124-1463,Baylor,Yale,0.601,0.583,0.870536,0.813388,5.0,12.0,0.450719434611,0.549280565389
1947,2016-1400-1463,Texas,Yale,0.598,0.583,0.848714,0.813388,6.0,12.0,0.474383604132,0.525616395868
